CustomerID,TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate
715952883,TX005994,AC04119,1664.33,2023-09-25 17:11:19,Debit,San Antonio,D000072,116.106.207.139,M064,Branch,65,1,1588.31,2024-11-04 08:07:07
715954158,TX005995,AC04120,11.18,2023-02-27 16:39:28,Debit,Miami,D000609,176.96.83.253,M035,ATM,144,1,7467.3,2024-11-04 08:10:57
715955208,TX005996,AC04121,390.35,2023-09-26 18:36:46,Credit,Omaha,D000274,101.223.82.253,M019,ATM,61,1,7095.88,2024-11-04 08:10:01
715956258,TX005997,AC04122,101.19,2023-11-29 18:38:41,Credit,Denver,D000524,80.155.14.197,M033,Online,75,1,14389.45,2024-11-04 08:09:44
715957233,TX005998,AC04123,129.48,2023-02-06 16:30:43,Debit,Seattle,D000315,106.244.1.47,M001,ATM,179,1,7581.7,2024-11-04 08:10:43
715958583,TX005999,AC04124,116.97,2023-07-12 16:52:54,Debit,Oklahoma City,D000054,23.92.205.75,M041,ATM,299,1,729.7,2024-11-04 08:08:24
715960308,TX006000,AC04125,1192.95,2023-12-04 18:30:00,Debit,Las Vegas,D000227,71.93.189.160,M068,Branch,73,1,325.15,2024-11-04 08:08:01
715964058,TX006001,AC04126,356.1,2023-10-25 16:13:39,Credit,Fort Worth,D000441,167.164.55.0,M043,Branch,187,1,868.35,2024-11-04 08:11:02
751150233,TX006002,AC04127,211.1,2023-09-14 16:58:48,Debit,Miami,D000653,19.228.76.177,M070,Branch,136,1,7059.77,2024-11-04 08:07:01
715970133,TX006003,AC04128,456.93,2023-09-26 16:18:33,Credit,Virginia Beach,D000587,214.67.148.245,M006,Branch,193,1,7284.76,2024-11-04 08:09:29
715971108,TX006004,AC04129,520.86,2023-03-20 16:29:02,Credit,Sacramento,D000309,179.132.235.182,M017,Online,66,1,9200.74,2024-11-04 08:08:47
715973583,TX006005,AC04130,384.41,2023-04-17 16:53:29,Debit,Jacksonville,D000289,168.55.199.214,M093,ATM,65,1,7831.56,2024-11-04 08:10:13
715974783,TX006006,AC04131,363.84,2023-10-19 17:41:40,Debit,Columbus,D000069,26.240.219.199,M048,Online,118,3,5415.64,2024-11-04 08:09:37
753642933,TX006007,AC04132,251.4,2023-07-05 16:52:09,Debit,Tucson,D000502,189.20.224.220,M023,ATM,178,1,2561.67,2024-11-04 08:11:03
715980258,TX006008,AC04133,76.89,2023-05-10 17:49:57,Debit,Chicago,D000671,199.103.32.145,M011,ATM,132,1,7374.26,2024-11-04 08:10:31
715984908,TX006009,AC04134,348.17,2023-05-10 17:56:31,Debit,El Paso,D000269,82.51.236.134,M072,ATM,181,1,1887.84,2024-11-04 08:11:06
715986258,TX006010,AC04135,467.13,2023-09-28 17:18:26,Credit,Kansas City,D000025,162.151.179.167,M096,Branch,45,1,3914.84,2024-11-04 08:06:58
754968033,TX006011,AC04136,1020.73,2023-07-24 16:42:06,Debit,Fort Worth,D000676,166.79.195.157,M087,ATM,87,1,1119.61,2024-11-04 08:11:32
715989108,TX006012,AC04137,43.91,2023-08-17 18:31:23,Debit,Albuquerque,D000515,149.84.108.18,M073,Online,86,1,1806.68,2024-11-04 08:12:22
715992558,TX006013,AC04138,341.67,2023-03-06 16:45:24,Debit,Omaha,D000160,140.94.123.72,M037,Branch,96,5,1442.29,2024-11-04 08:09:03
715993608,TX006014,AC04139,388.21,2023-12-19 16:39:57,Credit,Columbus,D000387,145.246.171.225,M013,Branch,237,1,9724.49,2024-11-04 08:08:17
715995933,TX006015,AC04140,52.23,2023-09-11 18:08:19,Credit,San Francisco,D000088,154.138.163.229,M016,Branch,96,1,105.01,2024-11-04 08:08:11
715996983,TX006016,AC04141,248.76,2023-03-20 18:51:53,Debit,Portland,D000390,149.46.124.220,M070,Branch,117,1,6178.77,2024-11-04 08:09:07
755365233,TX006017,AC04142,239.85,2023-01-26 16:17:52,Debit,Tucson,D000001,121.67.144.20,M047,ATM,50,1,1477.63,2024-11-04 08:07:51
716002458,TX006018,AC04143,582.17,2023-12-07 16:02:47,Debit,Tucson,D000032,147.114.91.132,M093,Branch,135,1,7310.83,2024-11-04 08:08:05
716004258,TX006019,AC04144,47.42,2023-12-19 16:46:08,Debit,San Diego,D000249,41.0.10.107,M012,ATM,28,1,8253.52,2024-11-04 08:08:56
716007708,TX006020,AC04145,40.57,2023-02-13 17:02:27,Debit,Columbus,D000380,173.252.44.183,M096,Branch,63,1,1476.91,2024-11-04 08:06:37
716009883,TX006021,AC04146,397.01,2023-08-07 17:45:52,Debit,Los Angeles,D000044,92.180.81.50,M058,ATM,100,1,719.52,2024-11-04 08:06:31
716013858,TX006022,AC04147,63.54,2023-05-22 18:23:18,Debit,Dallas,D000195,51.250.122.123,M045,ATM,136,1,4401.78,2024-11-04 08:07:31
716014983,TX006023,AC04148,46.53,2023-06-22 17:27:50,Debit,San Francisco,D000287,133.67.250.163,M082,ATM,34,1,4468.12,2024-11-04 08:07:22
716019333,TX006024,AC04149,305.92,2023-12-06 16:42:18,Debit,El Paso,D000128,136.172.149.77,M057,ATM,88,1,1445.47,2024-11-04 08:08:28
755661933,TX006025,AC04150,202.11,2023-03-30 16:09:26,Debit,Memphis,D000072,59.208.79.116,M005,ATM,18,1,746.47,2024-11-04 08:10:01
758802333,TX006026,AC04151,637.97,2023-10-23 17:17:18,Debit,New York,D000646,104.165.213.58,M066,Branch,90,1,7949.03,2024-11-04 08:07:56
716024808,TX006027,AC04152,95.35,2023-07-26 16:27:19,Debit,Chicago,D000348,39.163.103.27,M032,Online,131,1,1639.9,2024-11-04 08:07:22
716027208,TX006028,AC04153,72.47,2023-10-17 18:02:43,Debit,Boston,D000066,89.18.54.235,M083,Online,72,1,1305.56,2024-11-04 08:11:10
716028108,TX006029,AC04154,73.23,2023-05-19 16:52:53,Debit,Portland,D000059,155.37.19.43,M022,Branch,14,1,787.74,2024-11-04 08:11:12
716029158,TX006030,AC04155,211.18,2023-10-16 16:09:47,Debit,Washington,D000428,64.89.183.39,M059,ATM,90,1,4069.17,2024-11-04 08:11:50
716032233,TX006031,AC04156,78.92,2023-06-15 18:57:42,Credit,Jacksonville,D000118,149.84.108.18,M075,Online,95,1,5624.86,2024-11-04 08:08:28
716033508,TX006032,AC04157,53.51,2023-10-26 16:54:32,Debit,New York,D000671,136.172.149.77,M030,Online,165,1,5773.5,2024-11-04 08:11:18
716037708,TX006033,AC04158,471.88,2023-10-30 18:44:22,Credit,San Jose,D000317,133.67.250.163,M054,Online,141,1,14833.34,2024-11-04 08:07:00
716038533,TX006034,AC04159,206.63,2023-12-07 16:11:01,Credit,Oklahoma City,D000239,115.30.82.168,M023,Online,128,1,7626.53,2024-11-04 08:10:42
716039433,TX006035,AC04160,70.88,2023-12-04 16:18:39,Credit,Omaha,D000315,169.67.220.37,M087,Branch,176,1,1794.65,2024-11-04 08:06:26
716040783,TX006036,AC04161,813.78,2023-08-07 17:42:03,Credit,Atlanta,D000627,101.90.40.193,M012,ATM,55,1,14935.5,2024-11-04 08:08:31
759584958,TX006037,AC04162,171.16,2023-09-28 16:33:08,Debit,New York,D000459,147.119.62.178,M058,Online,42,1,6126.5,2024-11-04 08:11:02
716043258,TX006038,AC04163,740.25,2023-07-19 17:03:58,Debit,Philadelphia,D000030,1.198.76.182,M010,Online,123,1,14464.3,2024-11-04 08:08:27
716044383,TX006039,AC04164,71.95,2023-02-13 16:39:52,Credit,Omaha,D000410,162.58.247.55,M100,Online,53,1,9267.32,2024-11-04 08:06:23
716045508,TX006040,AC04165,710.43,2023-03-08 17:07:21,Debit,San Diego,D000398,189.198.67.252,M007,Online,115,1,5625.55,2024-11-04 08:08:42
716053083,TX006041,AC04166,26.92,2023-05-18 18:15:02,Debit,Indianapolis,D000687,49.20.211.229,M053,ATM,43,1,1674.94,2024-11-04 08:07:16
716056158,TX006042,AC04167,58.85,2023-05-15 17:15:25,Credit,Milwaukee,D000517,221.169.49.152,M041,Online,115,1,1789.8,2024-11-04 08:06:34
716059608,TX006043,AC04168,79.8,2023-12-22 17:17:34,Debit,Fort Worth,D000477,189.198.67.252,M070,ATM,76,1,6372.58,2024-11-04 08:06:48
716060358,TX006044,AC04169,173.45,2023-12-25 16:25:43,Debit,Philadelphia,D000053,136.250.159.93,M066,ATM,161,1,9077.62,2024-11-04 08:07:11
716063583,TX006045,AC04170,301.73,2023-06-27 16:40:58,Debit,Tucson,D000006,165.143.173.165,M044,Online,163,1,990.74,2024-11-04 08:07:10
761544333,TX006046,AC04171,416.37,2023-10-11 16:14:28,Debit,Columbus,D000686,198.24.183.157,M015,Online,67,1,7936.91,2024-11-04 08:08:50
716068683,TX006047,AC04172,634.86,2023-08-10 16:28:55,Debit,Chicago,D000151,122.94.26.104,M009,ATM,45,1,588.5,2024-11-04 08:08:00
716071233,TX006048,AC04173,139.57,2023-11-17 17:59:11,Debit,Fort Worth,D000222,13.30.106.126,M030,ATM,263,3,271.78,2024-11-04 08:07:23
716075208,TX006049,AC04174,138.06,2023-07-25 17:21:53,Debit,Charlotte,D000188,113.21.93.28,M099,Branch,159,1,1070.47,2024-11-04 08:06:52
716077458,TX006050,AC04175,4.15,2023-10-19 16:34:39,Credit,Omaha,D000214,166.41.54.117,M019,Branch,119,1,6017.36,2024-11-04 08:09:48
716079708,TX006051,AC04176,50.29,2023-09-18 16:13:38,Credit,Raleigh,D000499,171.150.178.172,M028,Online,64,1,7604.9,2024-11-04 08:07:16
763895958,TX006052,AC04177,737.46,2023-01-03 16:28:03,Credit,Albuquerque,D000443,202.194.199.70,M037,Branch,75,4,634.16,2024-11-04 08:07:37
716089983,TX006053,AC04178,294.15,2023-02-02 16:19:31,Debit,Fresno,D000504,112.86.148.212,M020,Online,136,1,6362.16,2024-11-04 08:07:20
716093133,TX006054,AC04179,1237.56,2023-11-13 17:49:04,Credit,Austin,D000077,219.96.187.255,M060,Branch,159,1,9410.17,2024-11-04 08:11:45
716094333,TX006055,AC04180,199.8,2023-07-24 16:18:50,Debit,Detroit,D000138,35.246.53.10,M038,ATM,163,1,167.28,2024-11-04 08:11:34
716096358,TX006056,AC04181,965.66,2023-12-18 17:22:16,Debit,Raleigh,D000244,81.102.230.41,M009,ATM,32,1,765.81,2024-11-04 08:08:58
716098683,TX006057,AC04182,228.4,2023-01-05 16:22:12,Debit,Omaha,D000315,149.46.124.220,M060,ATM,116,1,9598.43,2024-11-04 08:09:36
716099958,TX006058,AC04183,7.49,2023-10-20 17:53:13,Credit,Houston,D000671,81.248.235.147,M043,Online,276,1,3634.67,2024-11-04 08:09:44
716101308,TX006059,AC04184,371.69,2023-12-22 16:27:49,Debit,San Francisco,D000374,124.180.225.109,M020,Branch,143,1,3484.32,2024-11-04 08:09:59
765584208,TX006060,AC04185,124.59,2023-05-05 17:32:18,Debit,Charlotte,D000037,85.239.236.80,M025,Branch,171,1,129.29,2024-11-04 08:09:21
766006758,TX006061,AC04186,212.88,2023-05-19 18:44:23,Debit,Fresno,D000663,184.146.10.88,M062,Online,122,1,7036.72,2024-11-04 08:11:36
716106108,TX006062,AC04187,34.31,2023-04-28 16:55:28,Debit,Philadelphia,D000353,167.95.191.52,M094,ATM,251,1,1484.76,2024-11-04 08:11:26
716107158,TX006063,AC04188,348.44,2023-11-06 17:58:34,Debit,Baltimore,D000668,175.166.115.182,M034,Online,147,1,1022.94,2024-11-04 08:09:55
716108283,TX006064,AC04189,50.28,2023-02-02 16:20:28,Debit,Oklahoma City,D000544,196.244.194.198,M057,Branch,65,1,5729.1,2024-11-04 08:06:46
716111808,TX006065,AC04190,221.49,2023-09-13 18:11:22,Credit,Oklahoma City,D000203,76.0.164.168,M052,Branch,196,1,707.25,2024-11-04 08:11:50
716112933,TX006066,AC04191,336.05,2023-04-24 17:18:18,Debit,San Antonio,D000044,89.237.88.251,M019,Branch,164,1,1635.05,2024-11-04 08:12:13
716116383,TX006067,AC04192,114.15,2023-02-21 16:47:54,Debit,Atlanta,D000395,49.29.37.185,M001,ATM,52,1,1612.4,2024-11-04 08:08:38
716118633,TX006068,AC04193,135.94,2023-01-18 16:48:32,Debit,Houston,D000489,58.1.27.124,M020,Branch,258,1,4710.21,2024-11-04 08:10:02
716122008,TX006069,AC04194,246.41,2023-05-26 17:10:40,Debit,Detroit,D000501,56.89.80.133,M071,ATM,23,1,1431.6,2024-11-04 08:12:12
716123283,TX006070,AC04195,320.14,2023-01-31 16:58:42,Debit,Milwaukee,D000141,83.182.211.68,M021,Online,96,1,3075.97,2024-11-04 08:07:40
716124408,TX006071,AC04196,729.38,2023-11-14 17:23:43,Debit,Los Angeles,D000443,99.205.173.118,M093,ATM,90,1,9127.65,2024-11-04 08:08:16
766273533,TX006072,AC04197,309.42,2023-10-18 16:51:31,Debit,Fresno,D000395,214.32.109.197,M089,Branch,42,1,8564.46,2024-11-04 08:10:21
716128083,TX006073,AC04198,655.81,2023-05-05 16:52:44,Debit,Omaha,D000567,86.83.61.143,M044,ATM,164,2,4539.99,2024-11-04 08:12:08
716129208,TX006074,AC04199,487.32,2023-10-19 18:11:23,Debit,Kansas City,D000345,35.73.67.98,M005,Branch,164,1,7707.96,2024-11-04 08:09:23
716131083,TX006075,AC04200,204.56,2023-09-11 17:51:17,Credit,San Diego,D000094,44.197.126.59,M013,Branch,179,1,364.72,2024-11-04 08:10:26
716134533,TX006076,AC04201,244.64,2023-02-21 18:41:39,Debit,Tucson,D000172,66.255.7.16,M072,Branch,103,1,9159.56,2024-11-04 08:06:53
766628733,TX006077,AC04202,248.95,2023-06-16 16:19:35,Credit,San Francisco,D000454,38.210.156.148,M068,Branch,29,1,3059.79,2024-11-04 08:09:32
716138958,TX006078,AC04203,72.68,2023-07-21 17:56:49,Debit,Seattle,D000697,87.234.36.48,M072,Online,44,1,6216.77,2024-11-04 08:10:20
716139933,TX006079,AC04204,1074.29,2023-01-05 16:43:14,Debit,Portland,D000147,138.210.196.19,M081,Branch,79,1,2011.6,2024-11-04 08:11:13
716142858,TX006080,AC04205,98.87,2023-01-03 17:51:07,Debit,Detroit,D000058,219.31.152.129,M060,Online,179,1,533.2,2024-11-04 08:06:58
766946058,TX006081,AC04206,28.38,2023-10-03 16:39:18,Debit,Tucson,D000202,30.92.249.132,M042,Branch,260,1,8892.62,2024-11-04 08:09:52
716147658,TX006082,AC04207,942.7,2023-11-06 16:24:45,Debit,Boston,D000565,1.198.76.182,M048,Online,29,1,5141.32,2024-11-04 08:11:10
716149383,TX006083,AC04208,280.57,2023-01-27 17:35:05,Credit,Virginia Beach,D000538,170.225.23.251,M017,Online,24,1,293.24,2024-11-04 08:10:24
716150358,TX006084,AC04209,457.3,2023-06-26 18:25:21,Debit,Virginia Beach,D000214,62.27.235.199,M042,Online,15,1,8318.29,2024-11-04 08:07:53
716151858,TX006085,AC04210,750.95,2023-09-08 18:16:31,Debit,Chicago,D000551,136.105.231.135,M100,Branch,27,1,5134.37,2024-11-04 08:11:09
716154258,TX006086,AC04211,123.38,2024-01-01 17:21:56,Debit,Sacramento,D000219,163.129.70.210,M049,Online,40,1,13542.41,2024-11-04 08:10:53
767058183,TX006087,AC04212,1283.97,2023-08-09 17:32:04,Debit,Colorado Springs,D000340,4.134.78.167,M030,ATM,121,1,11041.9,2024-11-04 08:07:52
716157408,TX006088,AC04213,304.2,2023-06-08 16:06:13,Debit,Indianapolis,D000652,11.188.75.155,M083,Online,102,1,423.64,2024-11-04 08:10:19
716159958,TX006089,AC04214,14.1,2023-12-25 17:13:46,Debit,Louisville,D000099,164.75.163.220,M027,Branch,73,1,6949.21,2024-11-04 08:08:16
716160708,TX006090,AC04215,609.14,2023-11-23 16:09:39,Debit,Tucson,D000224,201.113.165.203,M086,ATM,177,1,9033.87,2024-11-04 08:11:33
716162583,TX006091,AC04216,504.63,2023-11-13 17:07:10,Debit,Portland,D000129,77.21.150.75,M068,Online,168,1,3806.16,2024-11-04 08:07:50
716165508,TX006092,AC04217,24.19,2023-02-08 17:33:08,Debit,San Diego,D000099,186.135.2.148,M061,ATM,28,1,2756.2,2024-11-04 08:07:26
716169258,TX006093,AC04218,38.81,2023-04-28 18:52:30,Credit,Virginia Beach,D000285,120.32.147.210,M001,Online,145,1,1619.6,2024-11-04 08:12:12
716170308,TX006094,AC04219,296.46,2023-11-09 16:11:59,Debit,Dallas,D000287,54.252.249.33,M046,Branch,136,1,558.99,2024-11-04 08:08:19
767687208,TX006095,AC04220,326.03,2023-05-09 16:54:49,Credit,New York,D000145,129.108.48.116,M038,Online,137,1,290.24,2024-11-04 08:11:46
768655158,TX006096,AC04221,334.07,2023-08-11 17:27:16,Debit,New York,D000440,100.4.40.132,M054,Branch,200,1,7306.79,2024-11-04 08:10:28
716176683,TX006097,AC04222,312.47,2023-05-02 17:24:26,Debit,Milwaukee,D000658,207.157.126.125,M033,ATM,148,4,9419.27,2024-11-04 08:08:05
716177583,TX006098,AC04223,186.55,2023-06-21 16:49:10,Debit,Philadelphia,D000049,60.166.231.236,M003,Branch,288,1,224.65,2024-11-04 08:07:18
716178483,TX006099,AC04224,256.8,2023-02-24 16:49:51,Debit,Charlotte,D000143,173.232.121.213,M014,ATM,80,1,1128.38,2024-11-04 08:09:22
716181858,TX006100,AC04225,193.38,2023-07-20 16:05:11,Debit,Memphis,D000188,91.204.200.167,M069,ATM,285,1,1081.79,2024-11-04 08:10:56
716183283,TX006101,AC04226,3.42,2023-09-25 16:14:35,Credit,San Antonio,D000484,151.247.130.190,M092,Online,158,1,14180.21,2024-11-04 08:08:48
716186883,TX006102,AC04227,11.46,2023-10-09 16:50:41,Debit,Chicago,D000232,217.82.46.37,M056,Online,73,1,6628.75,2024-11-04 08:07:19
716194683,TX006103,AC04228,409.59,2023-03-20 16:08:11,Debit,Albuquerque,D000430,137.33.78.168,M042,Online,50,1,14563.02,2024-11-04 08:11:25
716198358,TX006104,AC04229,143.21,2023-01-13 17:00:16,Debit,Dallas,D000410,65.164.3.100,M066,Online,135,1,6374.82,2024-11-04 08:09:26
716199408,TX006105,AC04230,38.15,2023-09-07 16:07:40,Debit,Mesa,D000687,77.21.150.75,M005,Online,108,1,303.68,2024-11-04 08:07:42
716201133,TX006106,AC04231,212.74,2023-12-14 18:53:34,Debit,Seattle,D000110,220.179.173.114,M050,Branch,128,1,7645.47,2024-11-04 08:07:49
769425858,TX006107,AC04232,24.77,2023-11-01 16:55:58,Credit,Nashville,D000449,223.32.70.156,M002,Online,17,1,478.23,2024-11-04 08:07:20
716203308,TX006108,AC04233,29.19,2023-01-25 17:39:15,Credit,Nashville,D000300,146.53.16.47,M004,Branch,41,1,12059.85,2024-11-04 08:11:34
716204883,TX006109,AC04234,137.59,2023-01-03 16:27:16,Debit,Nashville,D000439,161.25.82.11,M065,ATM,95,1,10679.67,2024-11-04 08:11:30
716207508,TX006110,AC04235,117.66,2023-08-03 18:19:53,Credit,Memphis,D000047,34.125.226.63,M014,Branch,126,1,6794.17,2024-11-04 08:07:55
716210283,TX006111,AC04236,22.46,2023-05-17 16:03:51,Debit,New York,D000602,147.119.62.178,M087,Online,78,1,6631.5,2024-11-04 08:07:46
770146008,TX006112,AC04237,101.76,2023-02-20 17:27:24,Debit,Philadelphia,D000374,78.69.172.205,M071,Branch,26,1,6043.25,2024-11-04 08:11:08
716212383,TX006113,AC04238,329.14,2023-11-14 16:37:42,Debit,Sacramento,D000156,6.204.110.7,M018,Branch,14,1,12033.92,2024-11-04 08:09:00
716214108,TX006114,AC04239,137.23,2023-04-07 16:50:22,Debit,Fresno,D000207,82.51.236.134,M084,Branch,63,1,13847.99,2024-11-04 08:08:41
716216958,TX006115,AC04240,67.33,2023-04-13 18:15:52,Debit,Detroit,D000538,133.63.96.21,M073,Online,36,1,5925.98,2024-11-04 08:07:11
770783508,TX006116,AC04241,738.94,2023-10-09 18:54:21,Debit,Philadelphia,D000165,44.67.137.125,M085,Branch,173,1,13856.18,2024-11-04 08:08:51
716219808,TX006117,AC04242,122.85,2023-11-29 17:38:53,Credit,Seattle,D000392,210.98.198.143,M069,Online,127,3,13185.39,2024-11-04 08:07:00
716222808,TX006118,AC04243,52.44,2023-09-06 18:56:24,Debit,Raleigh,D000427,101.223.82.253,M046,Online,87,1,3157.75,2024-11-04 08:09:31
716223708,TX006119,AC04244,179.62,2023-11-15 16:00:38,Debit,Tucson,D000504,93.52.44.101,M082,Online,119,1,409.26,2024-11-04 08:11:42
716225433,TX006120,AC04245,169.5,2023-09-07 16:51:27,Debit,San Diego,D000442,42.219.228.159,M036,Branch,142,1,918.88,2024-11-04 08:08:58
716229108,TX006121,AC04246,52.01,2023-11-07 16:46:04,Debit,Mesa,D000652,178.34.103.183,M019,ATM,85,1,1120.88,2024-11-04 08:11:27
771051783,TX006122,AC04247,386.68,2023-10-31 16:48:01,Debit,New York,D000453,207.157.126.125,M019,Branch,128,1,6863.06,2024-11-04 08:06:28
716231133,TX006123,AC04248,33.89,2023-11-10 16:10:34,Debit,Nashville,D000588,14.105.144.122,M079,Branch,177,1,1444.75,2024-11-04 08:11:36
716235783,TX006124,AC04249,299.03,2023-01-19 17:27:01,Debit,Columbus,D000383,193.221.15.59,M018,Branch,52,1,1381.28,2024-11-04 08:10:02
716236683,TX006125,AC04250,56.89,2023-02-03 18:03:56,Credit,Houston,D000120,31.127.129.152,M062,Branch,56,1,3034.67,2024-11-04 08:09:52
716237508,TX006126,AC04251,18.56,2023-04-24 17:04:21,Credit,Memphis,D000189,41.82.55.163,M094,Branch,161,1,4230.37,2024-11-04 08:07:40
716238483,TX006127,AC04252,142.55,2023-05-16 16:45:46,Debit,Kansas City,D000091,112.56.160.202,M071,Online,97,1,1262.68,2024-11-04 08:07:26
716239383,TX006128,AC04253,168.34,2023-06-27 18:14:30,Debit,Phoenix,D000638,81.222.37.186,M068,ATM,240,1,7483.01,2024-11-04 08:11:10
716244033,TX006129,AC04254,74.67,2023-05-15 17:37:32,Debit,Indianapolis,D000667,16.131.3.140,M074,ATM,283,1,3449.35,2024-11-04 08:11:01
771230508,TX006130,AC04255,37.65,2023-09-25 17:29:01,Credit,San Jose,D000211,219.219.117.136,M062,Online,109,1,411.78,2024-11-04 08:11:02
771464808,TX006131,AC04256,40.32,2023-03-29 16:42:38,Debit,Milwaukee,D000310,21.28.32.1,M008,Branch,95,1,2686.52,2024-11-04 08:11:59
716246733,TX006132,AC04257,198.62,2023-05-15 16:19:14,Credit,Tucson,D000378,97.4.209.133,M079,Branch,84,1,1196.07,2024-11-04 08:06:38
716247708,TX006133,AC04258,22.54,2023-08-29 16:19:14,Debit,El Paso,D000075,161.161.26.115,M044,Online,42,1,7139.11,2024-11-04 08:10:34
716249508,TX006134,AC04259,598.66,2023-01-10 16:51:44,Credit,Charlotte,D000316,52.50.209.49,M032,Branch,222,1,2587.11,2024-11-04 08:11:41
716251608,TX006135,AC04260,267.48,2023-01-30 17:05:46,Debit,Albuquerque,D000497,170.225.23.251,M002,ATM,159,2,811.86,2024-11-04 08:09:32
716253858,TX006136,AC04261,320.55,2023-05-01 17:11:47,Debit,Milwaukee,D000549,199.6.127.153,M041,Online,118,1,438.75,2024-11-04 08:08:14
716256483,TX006137,AC04262,583.92,2023-08-01 16:11:52,Debit,Kansas City,D000429,32.169.88.41,M024,Online,139,1,6364.14,2024-11-04 08:06:32
716258358,TX006138,AC04263,199.14,2023-08-02 17:32:29,Debit,Seattle,D000073,187.199.178.27,M005,Branch,36,1,7001.25,2024-11-04 08:10:52
716260833,TX006139,AC04264,170.96,2023-12-28 16:46:46,Debit,Washington,D000644,96.24.89.146,M083,Branch,69,1,13374.89,2024-11-04 08:06:53
716262708,TX006140,AC04265,22.62,2023-05-10 16:35:02,Debit,Virginia Beach,D000032,197.187.216.106,M075,ATM,102,1,7682.0,2024-11-04 08:11:17
716263533,TX006141,AC04266,152.0,2023-12-18 18:11:24,Debit,Albuquerque,D000177,203.174.215.229,M060,ATM,63,1,7531.43,2024-11-04 08:07:25
771516333,TX006142,AC04267,270.39,2023-06-12 17:30:53,Debit,Jacksonville,D000214,111.226.226.202,M006,ATM,104,1,899.15,2024-11-04 08:07:39
716269308,TX006143,AC04268,344.97,2023-03-20 17:30:52,Debit,Austin,D000264,214.67.148.245,M050,Online,106,1,5577.94,2024-11-04 08:09:39
716271183,TX006144,AC04269,65.11,2023-09-07 16:47:49,Debit,Nashville,D000204,223.32.70.156,M026,ATM,150,1,8485.14,2024-11-04 08:08:55
716272158,TX006145,AC04270,126.91,2023-08-23 16:04:43,Debit,Kansas City,D000268,86.103.2.29,M050,ATM,42,1,692.69,2024-11-04 08:08:11
716273133,TX006146,AC04271,55.98,2023-09-25 16:41:04,Credit,Kansas City,D000551,70.130.169.235,M013,Branch,87,1,7047.04,2024-11-04 08:12:04
716277558,TX006147,AC04272,396.45,2023-09-25 16:26:00,Debit,New York,D000621,133.67.250.163,M007,ATM,168,3,9690.15,2024-11-04 08:11:13
716279508,TX006148,AC04273,74.27,2023-07-13 17:17:07,Credit,Memphis,D000249,190.164.160.79,M090,Online,148,1,13696.61,2024-11-04 08:11:20
716282208,TX006149,AC04274,641.06,2023-12-11 16:09:08,Debit,Colorado Springs,D000057,116.106.207.139,M099,ATM,25,1,1602.13,2024-11-04 08:07:21
716283108,TX006150,AC04275,440.94,2023-09-13 18:38:27,Debit,San Antonio,D000133,189.20.224.220,M008,Online,148,1,7303.23,2024-11-04 08:11:22
771546708,TX006151,AC04276,27.21,2023-06-14 16:34:54,Debit,San Jose,D000700,28.149.72.129,M050,ATM,102,1,3520.61,2024-11-04 08:06:49
716285358,TX006152,AC04277,21.15,2023-11-20 16:06:10,Debit,Columbus,D000484,159.37.30.154,M058,Branch,180,1,3466.74,2024-11-04 08:09:46
716288208,TX006153,AC04278,391.08,2023-04-28 17:12:06,Debit,Fresno,D000290,35.220.238.127,M029,Online,105,1,6885.16,2024-11-04 08:10:52
716288958,TX006154,AC04279,362.09,2023-02-27 16:59:07,Debit,New York,D000449,187.52.200.18,M093,Branch,31,1,6590.28,2024-11-04 08:07:38
716290233,TX006155,AC04280,155.53,2023-03-24 17:04:32,Debit,Baltimore,D000507,77.21.150.75,M041,ATM,66,1,4008.05,2024-11-04 08:08:36
716292033,TX006156,AC04281,74.86,2023-08-14 17:43:17,Debit,Nashville,D000115,161.168.126.136,M028,Branch,125,1,6921.48,2024-11-04 08:07:39
771592458,TX006157,AC04282,476.63,2023-07-25 17:17:49,Debit,Charlotte,D000697,32.13.122.242,M037,ATM,115,1,4894.25,2024-11-04 08:09:09
716297658,TX006158,AC04283,138.33,2023-07-07 17:58:29,Debit,Dallas,D000183,31.127.129.152,M011,Online,69,1,232.56,2024-11-04 08:09:17
716298633,TX006159,AC04284,873.65,2023-03-23 16:38:40,Credit,Oklahoma City,D000414,214.247.164.80,M050,Online,59,1,12139.83,2024-11-04 08:09:57
716299608,TX006160,AC04285,445.41,2023-11-20 16:27:31,Debit,Fresno,D000039,185.23.87.107,M015,ATM,235,3,12154.66,2024-11-04 08:08:08
716302383,TX006161,AC04286,523.02,2023-05-19 18:32:45,Debit,Jacksonville,D000689,124.180.225.109,M010,Online,83,1,4586.11,2024-11-04 08:06:38
716303583,TX006162,AC04287,592.82,2023-09-14 17:25:49,Debit,Memphis,D000450,193.108.17.115,M076,Online,248,1,7508.98,2024-11-04 08:12:14
716304483,TX006163,AC04288,116.88,2023-10-04 17:10:02,Debit,Memphis,D000024,23.163.145.195,M026,ATM,263,1,7717.34,2024-11-04 08:10:02
772116408,TX006164,AC04289,37.4,2023-08-01 17:54:56,Debit,Raleigh,D000348,195.226.203.234,M012,ATM,84,1,1519.51,2024-11-04 08:12:08
